id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Pressure_Diff,Defect_Status,Defect_Type
4546353,2,353,0.146,0.172,0.196,2.7,265.0,0.012,20,354,33.8,0.042,595.0,10.1,2.0,2.7,643.4,6.2,26.8,2.67,35.9,47.8,330.0,0,Normal
4547354,2,354,0.156,0.174,0.202,2.706,265.0,0.012,19,355,33.9,0.039,596.0,10.1,2.0,2.7,642.9,6.2,26.8,2.7,35.9,47.7,331.0,1,Other
4548355,2,355,0.158,0.171,0.206,2.696,265.0,0.013500000000000002,21,354,33.9,0.042,596.0,10.1,2.0,2.7,642.9,6.2,26.8,2.7,35.9,47.7,331.0,0,Normal
4549356,2,356,0.156,0.17,0.202,2.705,265.0,0.012,19,355,33.9,0.041,596.0,10.1,2.0,2.7,642.6,6.2,26.8,2.69,35.8,47.8,331.0,0,Normal
4550357,2,357,0.156,0.165,0.196,2.713,265.0,0.013500000000000002,18,357,34.0,0.041,596.0,10.1,2.0,2.7,642.6,6.2,26.8,2.69,35.8,47.8,331.0,0,Normal
4551358,2,358,0.143,0.17,0.19100000000000006,2.657,264.0,0.013500000000000002,19,354,33.8,0.041,595.0,10.1,2.0,2.7,642.3,6.1,26.8,2.68,35.8,47.8,331.0,0,Normal
4552359,2,359,0.144,0.173,0.2,2.717,265.0,0.011,18,354,33.9,0.042,596.0,10.1,2.0,2.7,641.9,6.1,26.8,2.7,35.9,47.9,331.0,0,Normal
4553360,2,360,0.144,0.173,0.2,2.717,265.0,0.011,18,354,33.9,0.042,596.0,10.1,2.0,2.7,641.9,6.1,26.8,2.7,35.9,47.9,331.0,0,Normal
4554361,2,361,0.16,0.162,0.202,2.718,265.0,0.012,20,364,33.9,0.042,595.0,10.1,2.0,2.7,641.6,6.1,26.8,2.71,36.0,48.1,330.0,0,Normal
4555362,2,362,0.16,0.162,0.202,2.718,265.0,0.012,20,364,33.9,0.042,595.0,10.1,2.0,2.7,641.6,6.1,26.8,2.71,36.0,48.1,330.0,0,Normal
4556363,2,363,0.155,0.173,0.198,2.685,265.0,0.009499999999999998,19,364,33.9,0.04,596.0,10.1,2.0,2.7,641.6,6.1,26.8,2.72,36.0,48.0,331.0,0,Normal
4557364,2,364,0.158,0.168,0.198,2.705,265.0,0.012,19,364,33.9,0.042,596.0,10.0,2.0,2.7,641.6,6.1,26.8,2.72,36.0,48.0,331.0,1,Other
4558365,2,365,0.156,0.166,0.204,2.696,265.0,0.012,19,355,33.9,0.04,595.0,10.0,2.0,2.7,642.1,6.1,26.9,2.7,36.0,47.8,330.0,0,Normal
4559366,2,366,0.147,0.162,0.195,2.671,265.0,0.012,17,357,33.9,0.04,595.0,10.0,2.0,2.7,642.1,6.1,26.9,2.7,36.0,47.8,330.0,1,Other
4560367,2,367,0.16,0.166,0.208,2.7,265.0,0.012,17,355,33.8,0.039,595.0,10.0,2.0,2.7,642.2,6.0,26.9,2.71,36.1,47.5,330.0,0,Normal
4561368,2,368,0.156,0.168,0.204,2.706,264.0,0.012,18,355,33.8,0.04,594.0,10.0,2.0,2.7,642.9,5.9,26.9,2.69,36.2,47.3,330.0,1,Short_Shot
4562369,2,369,0.16,0.172,0.2,2.701,265.0,0.012,19,355,33.9,0.042,596.0,10.0,2.0,2.7,642.9,5.9,26.9,2.69,36.2,47.3,331.0,1,Other
4563370,2,370,0.16,0.174,0.203,2.7,265.0,0.012,16,355,33.8,0.04,596.0,10.0,2.0,2.7,643.4,5.9,26.9,2.7,36.3,47.2,331.0,0,Normal
4564371,2,371,0.15,0.163,0.2,2.699,265.0,0.012,20,355,33.9,0.042,595.0,10.0,2.0,2.7,643.4,5.9,26.9,2.7,36.3,47.2,330.0,0,Normal
4565372,2,372,0.15,0.163,0.2,2.699,265.0,0.012,20,355,33.9,0.042,595.0,10.0,2.0,2.7,643.9,5.8,26.9,2.71,36.4,47.1,330.0,0,Normal
4566373,2,373,0.158,0.168,0.206,2.714,265.0,0.012,20,355,33.8,0.041,596.0,10.0,2.0,2.7,643.9,5.8,26.9,2.71,36.4,47.1,331.0,0,Normal
4567374,2,374,0.16,0.166,0.204,2.703,265.0,0.011,20,354,33.8,0.041,595.0,10.0,2.0,2.7,644.2,5.8,26.9,2.7,36.4,46.9,330.0,0,Normal
4568375,2,375,0.158,0.173,0.202,2.687,265.0,0.011,20,354,33.8,0.042,596.0,10.0,2.0,2.7,644.4,5.7,26.9,2.7,36.4,46.8,331.0,0,Normal
4569376,2,376,0.15,0.162,0.197,2.691,265.0,0.012,20,354,33.8,0.042,596.0,10.0,2.0,2.7,644.4,5.7,26.9,2.7,36.4,46.8,331.0,0,Normal
4570377,2,377,0.158,0.168,0.202,2.681,265.0,0.012,19,364,33.7,0.042,595.0,10.0,2.0,2.7,643.8,5.7,26.9,2.67,36.4,46.9,330.0,0,Normal
4571378,2,378,0.152,0.171,0.202,2.696,265.0,0.012,17,364,33.6,0.04,596.0,10.0,2.0,2.7,643.8,5.7,26.9,2.67,36.4,46.9,331.0,0,Normal
4572379,2,379,0.156,0.162,0.198,2.723,264.0,0.012,15,364,33.7,0.042,595.0,10.0,2.0,2.7,643.7,5.6,26.9,2.7,36.4,46.9,331.0,0,Normal
4573380,2,380,0.157,0.17,0.204,2.695,265.0,0.012,16,355,33.7,0.04,595.0,10.0,2.0,2.7,643.7,5.6,26.9,2.7,36.4,46.9,330.0,0,Normal
4574381,2,381,0.149,0.172,0.198,2.732,265.0,0.012,14,355,33.8,0.04,595.0,10.0,2.0,2.7,643.4,5.6,26.9,2.69,36.4,47.0,330.0,0,Normal
4575382,2,382,0.162,0.174,0.194,2.715,265.0,0.012,16,354,33.8,0.04,596.0,10.0,2.0,2.7,643.4,5.6,26.9,2.69,36.4,47.0,331.0,0,Normal
4576383,2,383,0.16,0.166,0.202,2.702,265.0,0.012,15,354,33.7,0.04,596.0,10.0,2.0,2.7,643.4,5.6,26.9,2.72,36.4,47.0,331.0,0,Normal
4577384,2,384,0.156,0.174,0.202,2.707,265.0,0.011,20,354,33.8,0.042,595.0,10.0,2.0,2.7,643.6,5.5,27.0,2.72,36.4,47.1,330.0,0,Normal
4578385,2,385,0.158,0.164,0.2,2.7,265.0,0.012,21,368,33.7,0.042,595.0,10.0,2.0,2.7,643.6,5.5,27.0,2.72,36.4,47.1,330.0,0,Normal
4579386,2,386,0.158,0.166,0.2,2.704,265.0,0.012,21,368,33.8,0.042,596.0,10.0,2.0,2.7,643.6,5.5,27.0,2.71,36.5,47.2,331.0,0,Normal
4580387,2,387,0.158,0.172,0.206,2.663,265.0,0.011,22,366,33.8,0.043,596.0,10.0,2.0,2.7,643.6,5.5,27.0,2.71,36.5,47.2,331.0,0,Normal
4581388,2,388,0.15,0.166,0.2,2.702,265.0,0.011,21,359,33.8,0.042,595.0,10.0,2.0,2.7,643.0,5.4,27.0,2.7,36.7,47.0,330.0,0,Normal
4582389,2,389,0.146,0.165,0.202,2.714,265.0,0.012,20,357,33.8,0.041,596.0,10.0,2.0,2.7,643.0,5.4,27.0,2.7,36.7,47.0,331.0,0,Normal
4583390,2,390,0.148,0.174,0.202,2.681,264.0,0.012,20,357,33.7,0.04,595.0,10.0,2.0,2.7,643.0,5.4,27.0,2.7,36.7,46.8,331.0,0,Normal
4584391,2,391,0.158,0.17,0.214,2.72,264.0,0.012,20,355,33.8,0.041,595.0,10.0,2.0,2.7,643.0,5.3,27.0,2.71,36.7,46.6,331.0,0,Normal
4585392,2,392,0.15,0.173,0.19100000000000006,2.72,265.0,0.012,19,357,33.7,0.042,596.0,10.0,2.0,2.7,643.0,5.3,27.0,2.71,36.7,46.6,331.0,0,Normal
4586393,2,393,0.154,0.17,0.2,2.722,265.0,0.011,19,355,33.8,0.042,596.0,10.0,2.0,2.7,643.0,5.3,27.0,2.72,36.7,46.7,331.0,0,Normal
4587394,2,394,0.157,0.162,0.2,2.732,265.0,0.012,19,357,33.7,0.041,596.0,10.0,2.0,2.7,643.0,5.3,27.0,2.72,36.7,46.7,331.0,0,Normal
4588395,2,395,0.16,0.162,0.202,2.71,265.0,0.012,19,355,33.8,0.042,596.0,10.0,2.0,2.7,643.3,5.3,27.0,2.67,36.7,46.8,331.0,0,Normal
4589396,2,396,0.144,0.166,0.21,2.679,265.0,0.011,20,357,33.8,0.04,595.0,10.0,2.0,2.7,643.3,5.3,27.0,2.67,36.7,46.8,330.0,0,Normal
4590397,2,397,0.144,0.172,0.206,2.702,265.0,0.011,20,359,33.8,0.042,596.0,10.0,2.0,2.7,643.4,5.3,27.0,2.67,36.8,46.7,331.0,0,Normal
4591398,2,398,0.157,0.165,0.2,2.717,265.0,0.013500000000000002,19,357,33.7,0.042,596.0,10.0,2.0,2.7,643.4,5.3,27.0,2.69,36.8,46.6,331.0,1,Other
4592399,2,399,0.158,0.164,0.202,2.711,265.0,0.013500000000000002,19,355,33.7,0.041,595.0,10.0,2.0,2.7,643.4,5.3,27.0,2.69,36.8,46.6,330.0,0,Normal
4593400,2,400,0.157,0.17,0.198,2.703,265.0,0.012,19,355,33.8,0.042,596.0,10.0,2.0,2.7,643.2,5.4,27.0,2.73,36.8,46.4,331.0,0,Normal
4594401,2,401,0.144,0.162,0.196,2.71,265.0,0.012,20,357,33.8,0.041,596.0,10.0,2.0,2.7,643.2,5.4,27.0,2.73,36.8,46.4,331.0,0,Normal
4595402,2,402,0.152,0.162,0.197,2.705,265.0,0.012,20,355,33.8,0.042,596.0,10.0,2.0,2.7,643.2,5.4,27.0,2.71,36.8,46.3,331.0,0,Normal
4596403,2,403,0.152,0.162,0.197,2.705,265.0,0.012,20,355,33.8,0.042,596.0,10.0,2.0,2.7,643.2,5.4,27.0,2.71,36.8,46.3,331.0,0,Normal
4597404,2,404,0.156,0.162,0.208,2.71,265.0,0.011,20,357,33.8,0.041,596.0,10.0,2.0,2.7,643.5,5.4,27.0,2.72,36.8,46.4,331.0,0,Normal
4598405,2,405,0.156,0.16,0.202,2.711,265.0,0.012,18,357,33.7,0.042,596.0,10.0,2.0,2.7,643.5,5.4,27.0,2.72,36.8,46.4,331.0,0,Normal
4599406,2,406,0.158,0.172,0.202,2.725,265.0,0.011,18,357,33.7,0.042,596.0,10.0,2.0,2.7,643.8,5.4,27.0,2.7,36.8,46.3,331.0,0,Normal
4600407,2,407,0.148,0.174,0.204,2.699,265.0,0.012,19,357,33.7,0.042,596.0,10.0,2.0,2.7,644.4,5.4,27.0,2.71,36.9,46.3,331.0,0,Normal
4601408,2,408,0.156,0.162,0.206,2.681,265.0,0.011,18,357,33.7,0.04,595.0,10.0,2.0,2.7,644.4,5.4,27.0,2.71,36.9,46.3,330.0,0,Normal
4602409,2,409,0.152,0.164,0.206,2.682,265.0,0.013,19,357,33.8,0.042,595.0,10.0,2.0,2.7,645.4,5.5,27.0,2.7,37.0,45.9,330.0,0,Normal
4603410,2,410,0.152,0.162,0.205,2.683,265.0,0.012,19,357,33.9,0.039,596.0,10.0,2.0,2.7,645.4,5.5,27.0,2.7,37.0,45.9,331.0,0,Normal
4604411,2,411,0.152,0.162,0.205,2.683,265.0,0.012,19,357,33.9,0.039,596.0,10.0,2.0,2.7,646.1,5.5,27.0,2.7,37.0,45.5,331.0,1,Other
4605412,2,412,0.155,0.168,0.2,2.711,264.0,0.012,18,357,33.8,0.041,595.0,10.0,2.0,2.7,646.1,5.5,27.0,2.7,37.0,45.5,331.0,0,Normal
4606413,2,413,0.157,0.163,0.19100000000000006,2.708,264.0,0.011,17,357,33.8,0.039,595.0,10.0,2.0,2.7,647.0,5.4,27.0,2.7,36.8,45.5,331.0,0,Normal
4607414,2,414,0.154,0.166,0.212,2.713,264.0,0.013500000000000002,17,357,33.8,0.04,595.0,10.0,2.0,2.7,647.6,5.4,27.0,2.7,36.8,45.5,331.0,0,Normal
4608415,2,415,0.15,0.165,0.204,2.723,265.0,0.012,18,357,33.9,0.042,595.0,10.0,2.0,2.7,647.6,5.4,27.0,2.7,36.8,45.5,330.0,0,Normal
4609416,2,416,0.149,0.166,0.202,2.694,264.0,0.013500000000000002,17,357,33.7,0.041,595.0,10.0,2.0,2.7,648.6,5.3,27.0,2.68,36.7,45.6,331.0,1,Other
4610417,2,417,0.144,0.17,0.206,2.729,264.0,0.012,17,355,33.7,0.042,595.0,10.0,2.0,2.7,648.6,5.3,27.0,2.68,36.7,45.6,331.0,0,Normal
4611418,2,418,0.154,0.164,0.206,2.702,265.0,0.009499999999999998,18,357,33.7,0.04,595.0,10.0,2.0,2.7,649.4,5.3,27.0,2.69,36.6,45.8,330.0,1,Other
4612419,2,419,0.15,0.168,0.202,2.733,265.0,0.012,16,357,33.8,0.04,596.0,10.0,2.0,2.7,649.4,5.3,27.0,2.69,36.6,45.8,331.0,0,Normal
4613420,2,420,0.152,0.173,0.206,2.717,264.0,0.012,18,359,33.8,0.041,595.0,10.0,2.0,2.7,650.4,5.3,27.0,2.71,36.5,46.1,331.0,1,Other
4614421,2,421,0.15,0.174,0.208,2.699,265.0,0.012,17,359,33.7,0.04,596.0,10.0,2.0,2.7,650.4,5.3,27.0,2.71,36.5,46.1,331.0,0,Normal
4615422,2,422,0.158,0.176,0.202,2.701,264.0,0.011,18,357,33.8,0.04,595.0,10.0,2.0,2.7,651.0,5.4,27.0,2.7,36.4,46.3,331.0,0,Normal
4616423,2,423,0.15,0.162,0.203,2.711,264.0,0.011,19,357,33.8,0.042,595.0,10.0,2.0,2.7,651.5,5.5,27.0,2.72,36.4,46.3,331.0,0,Normal
4617424,2,424,0.154,0.168,0.197,2.721,265.0,0.011,19,355,33.8,0.041,596.0,10.0,2.0,2.7,651.5,5.5,27.0,2.72,36.4,46.3,331.0,0,Normal
4618425,2,425,0.154,0.172,0.2,2.704,265.0,0.011,18,357,33.7,0.041,595.0,10.0,2.0,2.7,651.9,5.5,27.0,2.71,36.3,46.3,330.0,0,Normal
4619426,2,426,0.158,0.164,0.21,2.699,264.0,0.011,18,355,33.8,0.04,594.0,10.0,2.0,2.7,651.9,5.5,27.0,2.71,36.3,46.3,330.0,0,Normal
4620427,2,427,0.158,0.164,0.21,2.699,264.0,0.011,18,355,33.8,0.04,594.0,10.0,2.0,2.7,651.7,5.6,27.1,2.71,36.2,46.3,330.0,0,Normal
4621428,2,428,0.15,0.163,0.202,2.704,264.0,0.012,18,357,33.8,0.04,595.0,10.0,2.0,2.7,651.7,5.6,27.1,2.71,36.2,46.3,331.0,0,Normal
4622429,2,429,0.148,0.168,0.2,2.724,265.0,0.012,19,357,33.9,0.041,595.0,10.0,2.0,2.7,652.3,5.6,27.0,2.71,36.1,46.3,330.0,0,Normal
4623430,2,430,0.16,0.173,0.195,2.691,265.0,0.011,18,357,33.8,0.04,595.0,10.0,2.0,2.7,651.7,5.7,27.0,2.7,36.1,46.4,330.0,1,Other
4624431,2,431,0.152,0.174,0.2,2.681,264.0,0.011,19,355,33.8,0.041,594.0,10.0,2.0,2.7,651.7,5.7,27.0,2.7,36.1,46.4,330.0,0,Normal
4625432,2,432,0.16,0.164,0.198,2.707,264.0,0.013500000000000002,18,355,33.7,0.042,595.0,10.0,2.0,2.7,652.2,5.6,27.0,2.69,36.1,46.4,331.0,0,Normal
4626433,2,433,0.158,0.17,0.208,2.722,264.0,0.011,19,355,33.8,0.042,594.0,10.0,2.0,2.7,652.2,5.6,27.0,2.69,36.1,46.4,330.0,1,Other
4627434,2,434,0.154,0.17,0.2,2.725,265.0,0.011,19,359,33.9,0.042,595.0,10.0,2.0,2.7,652.1,5.7,27.0,2.71,36.0,46.3,330.0,1,Other
4628435,2,435,0.16,0.164,0.2,2.718,265.0,0.012,19,359,33.8,0.04,596.0,10.0,2.0,2.7,652.1,5.7,27.0,2.71,36.0,46.3,331.0,0,Normal
4629436,2,436,0.148,0.166,0.206,2.727,264.0,0.012,18,355,33.8,0.042,595.0,10.0,2.0,2.7,651.8,5.7,27.0,2.69,36.0,46.4,331.0,1,Other
4630437,2,437,0.158,0.166,0.203,2.726,265.0,0.012,20,359,33.7,0.042,595.0,10.0,2.0,2.7,651.3,5.7,27.0,2.71,36.0,46.7,330.0,0,Normal
4631438,2,438,0.156,0.172,0.194,2.687,264.0,0.012,20,355,33.8,0.041,595.0,10.0,2.0,2.7,651.3,5.7,27.0,2.71,36.0,46.7,331.0,0,Normal
4632439,2,439,0.158,0.17,0.202,2.714,264.0,0.012,20,357,33.7,0.042,594.0,10.0,2.0,2.7,651.3,5.8,27.0,2.7,36.0,46.8,330.0,0,Normal
4633440,2,440,0.158,0.17,0.21,2.695,265.0,0.012,20,357,33.7,0.041,596.0,10.0,2.0,2.7,651.3,5.8,27.0,2.7,36.0,46.8,331.0,0,Normal
4634441,2,441,0.158,0.17,0.21,2.695,265.0,0.012,20,357,33.7,0.041,596.0,10.0,2.0,2.7,650.6,5.8,27.0,2.7,36.0,46.7,331.0,0,Normal
4635442,2,442,0.15,0.168,0.205,2.72,265.0,0.012,19,357,33.8,0.04,596.0,10.0,2.0,2.7,650.6,5.8,27.0,2.7,36.0,46.7,331.0,0,Normal
4636443,2,443,0.155,0.166,0.196,2.675,264.0,0.012,19,357,33.8,0.04,595.0,10.0,2.0,2.7,650.0,5.8,27.0,2.69,36.0,46.7,331.0,0,Normal
4637444,2,444,0.16,0.174,0.198,2.707,265.0,0.012,21,357,33.9,0.041,595.0,10.0,2.0,2.7,650.0,5.8,27.0,2.69,36.0,46.7,330.0,0,Normal
4638445,2,445,0.16,0.174,0.198,2.707,265.0,0.012,21,357,33.9,0.041,595.0,10.0,2.0,2.7,649.2,5.8,27.0,2.7,36.0,47.0,330.0,0,Normal
4639446,2,446,0.146,0.166,0.204,2.72,265.0,0.012,19,355,33.9,0.04,595.0,10.0,2.0,2.7,648.4,5.9,27.1,2.7,36.1,47.0,330.0,1,Bubble
4640447,2,447,0.146,0.164,0.21,2.694,264.0,0.011,18,357,33.9,0.04,595.0,10.0,2.0,2.7,648.4,5.9,27.1,2.7,36.1,47.0,331.0,0,Normal
4641448,2,448,0.146,0.164,0.21,2.694,264.0,0.011,18,357,33.9,0.04,595.0,10.0,2.0,2.7,647.6,6.0,27.0,2.69,36.3,46.9,331.0,0,Normal
4642449,2,449,0.146,0.174,0.202,2.702,264.0,0.012,18,357,33.9,0.039,595.0,10.0,2.0,2.7,647.6,6.0,27.0,2.69,36.3,46.9,331.0,0,Normal
4643450,2,450,0.158,0.166,0.197,2.682,264.0,0.01,19,357,33.9,0.04,595.0,10.0,2.0,2.7,646.3,6.1,27.1,2.7,36.4,46.7,331.0,0,Normal
4644451,2,451,0.158,0.174,0.192,2.692,264.0,0.011,21,359,33.9,0.042,595.0,10.0,2.0,2.7,646.3,6.1,27.1,2.7,36.4,46.7,331.0,0,Normal
4645452,2,452,0.143,0.164,0.2,2.696,264.0,0.011,21,359,33.9,0.041,594.0,10.0,2.0,2.7,645.0,6.2,27.1,2.69,36.5,46.7,330.0,0,Normal
4646453,2,453,0.16,0.174,0.202,2.72,265.0,0.012,19,348,33.9,0.039,595.0,10.0,2.0,2.7,643.5,6.2,27.1,2.69,36.5,46.8,330.0,0,Normal
4647454,2,454,0.158,0.172,0.194,2.675,264.0,0.012,19,348,33.8,0.04,594.0,10.0,2.0,2.7,643.5,6.2,27.1,2.69,36.5,46.8,330.0,0,Normal
4648455,2,455,0.158,0.172,0.2,2.712,264.0,0.013,18,350,33.9,0.042,595.0,10.0,2.0,2.7,642.2,6.2,27.1,2.67,36.5,46.8,331.0,0,Normal
4649456,2,456,0.16,0.17,0.2,2.716,265.0,0.012,19,357,33.9,0.04,595.0,10.0,2.0,2.7,642.2,6.2,27.1,2.67,36.5,46.8,330.0,0,Normal
4650457,2,457,0.147,0.164,0.19100000000000006,2.706,265.0,0.011,19,355,33.9,0.04,595.0,10.0,2.0,2.7,641.1,6.2,27.1,2.73,36.5,46.8,330.0,0,Normal
4651458,2,458,0.156,0.173,0.196,2.689,264.0,0.011,19,357,33.9,0.039,594.0,10.0,2.0,2.7,641.1,6.2,27.1,2.73,36.5,46.8,330.0,0,Normal
4652459,2,459,0.144,0.172,0.208,2.713,265.0,0.012,20,355,33.9,0.042,595.0,10.0,2.0,2.7,639.8,6.2,27.1,2.72,36.6,46.7,330.0,0,Normal
4653460,2,460,0.156,0.166,0.2,2.704,265.0,0.013,19,355,33.8,0.042,596.0,10.0,2.0,2.7,638.8,6.2,27.1,2.68,36.7,46.6,331.0,0,Normal
4654461,2,461,0.15,0.16,0.2,2.687,265.0,0.012,19,355,33.8,0.041,596.0,10.0,2.0,2.7,638.8,6.2,27.1,2.68,36.7,46.6,331.0,0,Normal
4655462,2,462,0.154,0.172,0.203,2.688,265.0,0.012,19,355,33.8,0.04,595.0,10.0,2.0,2.7,637.8,6.2,27.1,2.69,36.8,46.5,330.0,0,Normal
4656463,2,463,0.158,0.17,0.202,2.71,265.0,0.011,18,355,33.7,0.04,596.0,10.0,2.0,2.7,637.8,6.2,27.1,2.69,36.8,46.5,331.0,0,Normal
4657464,2,464,0.16,0.168,0.202,2.703,264.0,0.012,19,355,33.8,0.042,595.0,10.0,2.0,2.7,637.2,6.2,27.1,2.7,36.8,46.4,331.0,0,Normal
4658465,2,465,0.15,0.168,0.192,2.709,264.0,0.013500000000000002,18,354,33.8,0.041,595.0,10.0,2.0,2.7,637.2,6.2,27.1,2.7,36.8,46.4,331.0,0,Normal
4659466,2,466,0.158,0.172,0.2,2.704,264.0,0.013500000000000002,19,355,33.8,0.041,595.0,10.0,2.0,2.7,636.5,6.1,27.1,2.69,36.9,46.2,331.0,0,Normal
4660467,2,467,0.148,0.162,0.198,2.682,265.0,0.011,17,357,33.8,0.04,595.0,10.0,2.0,2.7,636.5,6.1,27.1,2.69,36.9,46.2,330.0,0,Normal
4661468,2,468,0.16,0.17,0.203,2.697,265.0,0.012,17,355,33.8,0.04,595.0,10.0,2.0,2.7,636.4,6.1,27.1,2.69,37.0,46.0,330.0,0,Normal
4662469,2,469,0.158,0.164,0.206,2.696,265.0,0.011,17,355,33.8,0.04,595.0,10.0,2.0,2.7,636.3,6.0,27.1,2.71,37.0,45.8,330.0,0,Normal
4663470,2,470,0.144,0.172,0.206,2.666,265.0,0.012,18,355,33.8,0.042,595.0,10.0,2.0,2.7,636.3,6.0,27.1,2.71,37.0,45.8,330.0,0,Normal
4664471,2,471,0.158,0.172,0.195,2.696,265.0,0.011,17,355,33.9,0.041,595.0,10.0,2.0,2.7,636.2,5.9,27.1,2.7,37.0,45.7,330.0,0,Normal
4665472,2,472,0.154,0.168,0.204,2.707,265.0,0.009499999999999998,17,355,33.9,0.04,595.0,10.0,2.0,2.7,636.2,5.9,27.1,2.7,37.0,45.7,330.0,0,Normal
4666473,2,473,0.15,0.166,0.202,2.712,265.0,0.013500000000000002,18,355,33.8,0.04,595.0,10.0,2.0,2.7,636.4,5.9,27.2,2.71,36.9,45.8,330.0,0,Normal
4667474,2,474,0.158,0.176,0.204,2.688,265.0,0.011,17,354,33.9,0.04,595.0,10.0,2.0,2.7,636.4,5.9,27.2,2.71,36.9,45.8,330.0,0,Normal
4668475,2,475,0.155,0.162,0.2,2.712,265.0,0.011,17,354,33.8,0.042,596.0,10.0,2.0,2.7,636.4,5.9,27.2,2.69,36.9,45.7,331.0,0,Normal
4669476,2,476,0.152,0.172,0.202,2.686,264.0,0.013500000000000002,17,355,33.8,0.042,595.0,10.0,2.0,2.7,636.6,5.8,27.2,2.67,36.8,46.0,331.0,0,Normal
4670477,2,477,0.156,0.164,0.208,2.704,265.0,0.012,17,354,33.8,0.039,595.0,10.0,2.0,2.7,636.6,5.8,27.2,2.67,36.8,46.0,330.0,0,Normal
4671478,2,478,0.156,0.164,0.208,2.704,265.0,0.012,17,354,33.8,0.039,595.0,10.0,2.0,2.7,636.5,5.8,27.1,2.69,36.7,46.4,330.0,0,Normal
4672479,2,479,0.149,0.174,0.204,2.691,264.0,0.012,17,355,33.8,0.04,595.0,10.0,2.0,2.7,636.5,5.8,27.1,2.69,36.7,46.4,331.0,0,Normal
4673480,2,480,0.152,0.168,0.211,2.7,265.0,0.012,18,352,33.9,0.041,595.0,10.0,2.0,2.7,636.4,5.8,27.1,2.69,36.7,46.7,330.0,0,Normal
4674481,2,481,0.16,0.174,0.202,2.685,265.0,0.012,17,355,33.8,0.04,595.0,10.0,2.0,2.7,636.4,5.8,27.1,2.69,36.7,46.7,330.0,0,Normal
4675482,2,482,0.158,0.174,0.202,2.713,265.0,0.012,17,354,33.9,0.039,596.0,10.0,2.0,2.7,636.4,5.8,27.2,2.69,36.6,46.8,331.0,0,Normal
4676483,2,483,0.16,0.164,0.198,2.709,265.0,0.013,17,354,33.8,0.042,596.0,10.0,2.0,2.7,636.2,5.8,27.2,2.7,36.5,46.9,331.0,0,Normal
4677484,2,484,0.158,0.162,0.206,2.719,264.0,0.012,17,354,33.8,0.042,595.0,10.0,2.0,2.7,636.2,5.8,27.2,2.7,36.5,46.9,331.0,0,Normal
4678485,2,485,0.158,0.162,0.206,2.719,264.0,0.012,17,354,33.8,0.042,595.0,10.0,2.0,2.7,636.3,5.9,27.2,2.7,36.5,47.0,331.0,0,Normal
4679486,2,486,0.152,0.171,0.2,2.716,265.0,0.012,18,361,33.8,0.04,596.0,10.0,2.0,2.7,636.3,5.9,27.2,2.7,36.5,47.0,331.0,0,Normal
4680487,2,487,0.15,0.162,0.198,2.703,264.0,0.011,16,361,33.8,0.039,594.0,10.0,2.0,2.7,636.4,5.9,27.2,2.69,36.5,47.0,330.0,0,Normal
4681488,2,488,0.15,0.162,0.198,2.703,264.0,0.011,16,361,33.8,0.039,594.0,10.0,2.0,2.7,636.4,5.9,27.2,2.69,36.5,47.0,330.0,0,Normal
4682489,2,489,0.158,0.163,0.2,2.709,265.0,0.012,18,350,33.8,0.042,595.0,10.0,2.0,2.7,636.9,5.9,27.2,2.7,36.5,47.0,330.0,0,Normal
4683490,2,490,0.158,0.168,0.203,2.682,264.0,0.012,18,350,33.8,0.04,595.0,10.0,2.0,2.7,636.9,5.9,27.2,2.7,36.5,47.0,331.0,0,Normal
4684491,2,491,0.15,0.172,0.206,2.678,265.0,0.013500000000000002,18,357,33.8,0.041,595.0,10.0,2.0,2.7,637.5,5.9,27.2,2.7,36.5,47.1,330.0,0,Normal
4685492,2,492,0.16,0.164,0.195,2.715,265.0,0.012,16,357,33.8,0.042,595.0,10.0,2.0,2.7,637.4,5.9,27.2,2.71,36.6,47.2,330.0,0,Normal
4686493,2,493,0.154,0.166,0.192,2.694,265.0,0.011,16,355,33.8,0.04,595.0,10.0,2.0,2.7,637.4,5.9,27.2,2.71,36.6,47.2,330.0,0,Normal
4687494,2,494,0.154,0.166,0.192,2.694,265.0,0.011,16,355,33.8,0.04,595.0,10.0,2.0,2.7,637.8,5.9,27.2,2.72,36.7,47.1,330.0,0,Normal
4688495,2,495,0.143,0.165,0.205,2.71,264.0,0.012,18,355,33.8,0.04,594.0,10.0,2.0,2.7,637.8,5.9,27.2,2.72,36.7,47.1,330.0,1,Blow_Hole
4689496,2,496,0.154,0.164,0.206,2.693,265.0,0.011,17,355,33.8,0.04,596.0,10.0,2.0,2.7,637.8,5.9,27.2,2.69,36.8,46.9,331.0,0,Normal
4690497,2,497,0.147,0.164,0.202,2.702,265.0,0.012,17,354,33.8,0.039,595.0,10.0,2.0,2.7,637.8,5.9,27.2,2.69,36.8,46.9,330.0,0,Normal
